x,y,gid,Name,description
"-46,6376424","-23,5984894",373,PEV - Shopping Metrô Santa Cruz,"Materiais recicláveis: metal, papel, plástico e vidro. R. Ten. Gomes Ribeiro - Vila Clementino."
"-46,6351819","-23,5931915",374,PEV - Vila Mariana ,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Afonso Celso x Rua Mauricio Francisco Klabin - Vila Mariana."
"-46,5213264","-23,602288",375,PEV - 19º Bpm/M,"Materiais recicláveis: metal, papel, plástico e vidro.  Av. Professor Luiz Ignácio Anhaia Mello, 8301 - Vila Ema."
"-46,4881906","-23,6125404",376,PEV - Batalhão Da Policia Militar,"Materiais recicláveis: metal, papel, plástico e vidro. Av. Sapopemba, 12370 - Jardim Adutora."
"-46,5762338","-23,5984002",377,PEV - Condomínio Residencial Pq. Das Arvores,"Materiais recicláveis: metal, papel, plástico e vidro. R. Ibitirama, 2051 - Vila Alpina."
"-46,5229403","-23,5975944",378,PEV - Posto Policial 1ª Cia Do 19º Bpm,"Materiais recicláveis: metal, papel, plástico e vidro. Av. Sapopemba, 8000 - Vila Fatima."
"-46,5321618","-23,5895196",379,PEV - Posto Policial 3ª Cia Do 19º Bpm,"Materiais recicláveis: metal, papel, plástico e vidro.  Av. Sapopemba, 6600 - Vila Primavera."
"-46,5602774","-23,5907909",380,PEV - Rua Susana - 310,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Susana, 310 - Vila Independência."
"-46,4239257","-23,6196786",381,PEV - Escola Estadual Professora Rita Pinto de Araújo,"Materiais recicláveis: metal, papel, plástico e vidro. Avenida Sapopemba, 30500 - Jd Adutora."
"-46,4999181","-23,5784869",382,PEV - ETEC São Mateus,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Felisburgo - Jardim Sao Cristovão."
"-46,4817188","-23,5881505",383,PEV - Pátio Leste,"Materiais recicláveis: metal, papel, plástico e vidro. Avenida Aricanduva, 9800 - Jardim Nove de Julho."
"-46,4999879","-23,5870266",384,PEV - Praça do Vinho,"Materiais recicláveis: metal, papel, plástico e vidro. Av. Luis Pires de Minas."
"-46,4655464","-23,610297",385,PEV - Praça Edgard Carioca de Araújo,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Plutão."
"-46,4644653","-23,6287071",386,PEV - R. Padre Luís de Siqueira,"Materiais recicláveis: metal, papel, plástico e vidro. R. Padre Luís de Siqueira, 18 - Jardim Rodolfo Pirani."
"-46,656273","-23,5925216",387,PEV - Base Policial Militar,"Materiais recicláveis: metal, papel, plástico e vidro.  Av. Quarto Centenário, 555 - Jardim Luzitania."
"-46,6406804","-23,5765694",388,PEV - Colégio Etapa ,"Materiais recicláveis: metal, papel, plástico e vidro.  Rua Vergueiro x Rua Correia Dias - Paraíso  "
"-46,6273724","-23,5879759",389,PEV - Comando De Policiamento Ambiental De São Paulo ,"Materiais recicláveis: metal, papel, plástico e vidro. R. Col. da Glória, 650 - Vila Mariana."
"-46,6514465","-23,5849932",390,PEV - Instituto Dante Pazzanese de Cardiologia,"Materiais recicláveis: metal, papel, plástico e vidro. Av. Dr. Dante Pazzanese, 500 - Vila Mariana."
"-46,6436523","-23,5980373",391,PEV - Hospital São Paulo,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Napoleâo de Barros, 715 - Vila Clementino."
"-46,6409433","-23,607339",392,PEV  - Igreja Santa Rita De Cassia,"Materiais recicláveis: metal, papel, plástico e vidro. Av Casemiro Da Rocha - Saúde."
"-46,6423595","-23,626707",393,PEV - Igreja São Judas Tadeu ,"Materiais recicláveis: metal, papel, plástico e vidro. Av. Piassanguaba X Av. Jabaquara."
"-46,6539735","-23,5948334",394,PEV - Jardim Luzitania,"Materiais recicláveis: metal, papel, plástico e vidro.  Av. Ibirapuera."
"-46,638632","-23,5814711",395,PEV - Metrô Ana Rosa,"Materiais recicláveis: metal, papel, plástico e vidro. R. Domingos de Morais, 505 - Vila Mariana."
"-46,6304548","-23,5927154",396,PEV - Metrô - Estação Chácara Klabin ,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Vergueiro, 3776 - Vila Mariana."
"-46,6379929","-23,610593",397,PEV - Metrô - Estação Praça Da Árvore ,"Materiais recicláveis: metal, papel, plástico e vidro.  Av. Jabaquara - Praça da Árvore."
"-46,6368779","-23,5987618",398,PEV - Metrô- Estação Santa Cruz,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Domingos De Morais - Vila Clementino."
"-46,6394312","-23,6184885",399,PEV - Metrô - Estação Saúde,"Materiais recicláveis: metal, papel, plástico e vidro. Rua São Sebastião - Saúde."
"-46,6346884","-23,5893913",400,PEV - Metrô - Estação Vila Mariana ,"Materiais recicláveis: metal, papel, plástico e vidro.  Av. Prof. Noé Azevedo - Vila Mariana. "
"-46,6344523","-23,5897109",401,PEV - Metrô - Estação Vila Mariana ,"Materiais recicláveis: metal, papel, plástico e vidro. Rua Dr. Pinto Ferraz - Vila Mariana. "
"-46,6518759","-23,589339",402,PEV - Parque do Ibirapuera,"Materiais recicláveis: metal, papel, plástico e vidro. Passarela Ciccillo Matarazzo."
"-46,656978","-23,58212",403,PEV - Parque do Ibirapuera,"Materiais recicláveis: metal, papel, plástico e vidro.  Av. Pedro Álvares Cabral - Parque do Ibirapuera ( empurra-empurra)."
"-46,663034","-23,5946466",404,PEV - Parque do Ibirapuera - Portão 5,"Materiais recicláveis: metal, papel, plástico e vidro. Av. VI Centenário."
"-46,6548452","-23,5919625",405,PEV - Parque do Ibirapuera  - Portão 7 ,"Materiais recicláveis: metal, papel, plástico e vidro. Av. VI Centenário."
"-46,6644178","-23,5908677",406,PEV - Parque do Ibirapuera - Portão 7 ,"Materiais recicláveis: metal, papel, plástico e vidro. Av. República do Líbano 1181."
"-46,5688904","-23,5445164",407,PEV - Pão de Açucar Tatuapé ,"Materiais recicláveis: metal, papel, plástico e vidro. R. Serra de Bragança, 647 - Tatuapé. Horário Comercial."
